,SDNN,RMSSD,MeanNN,pNN50,pNN20,SDSD,Label
224,54.54097246254648,23.902945560152475,718.3413654618474,3.212851405622489,32.93172690763052,23.94984331422696,1.0
225,77.18307569068463,32.278439209405335,703.5137254901961,7.450980392156863,32.549019607843135,32.34111972816564,1.0
226,50.933873982444325,25.872944679901945,689.2384615384616,4.230769230769231,39.61538461538461,25.923023409270016,1.0
227,38.91285494270629,22.42175679704007,703.6574803149606,1.1811023622047243,39.76377952755906,22.4645861796484,1.0
228,34.676639069826074,19.958355080015988,695.6264591439689,1.1673151750972763,27.62645914396888,19.994484533608407,1.0
229,48.040833269864606,23.440912481231525,700.3803921568627,3.1372549019607843,35.68627450980392,23.487184427075864,1.0
230,33.265446935812506,21.684947493391924,713.38,1.6,37.6,21.728426035770926,1.0
231,46.07842722463636,21.28297074541052,697.2879377431907,1.9455252918287933,25.680933852140075,21.324316056314863,1.0
232,62.907081009300754,25.58925332891836,676.8787878787879,3.4090909090909087,39.01515151515152,25.637185101319343,1.0
233,43.57745328674656,28.17708656286726,709.9603174603175,7.142857142857142,41.26984126984127,28.23338195423469,1.0
234,45.39660567959807,24.488420343576568,714.86,3.2,38.0,24.53463753384097,1.0
235,62.59233340223091,27.845592993871183,729.4979591836735,6.938775510204081,42.04081632653061,27.90207406323571,1.0
236,46.46651501533543,27.92406115681173,756.3432203389831,5.932203389830509,41.52542372881356,27.983035283619724,1.0
237,40.40618242927299,32.647114131809126,776.8260869565217,10.869565217391305,51.73913043478261,32.71508863565597,1.0
238,53.87998843037732,25.123045215121856,786.0921052631579,5.701754385964912,36.40350877192983,25.17270895647815,1.0
239,61.76293248429699,33.509151703128026,763.4,5.106382978723404,28.936170212765955,33.57547573858377,1.0
240,71.22894930006201,25.164910635103144,772.1724137931035,6.465517241379311,31.89655172413793,25.211382650904667,1.0
241,51.29357151016856,22.35523227918713,763.4170212765957,2.553191489361702,21.70212765957447,22.40191521640444,1.0
242,46.12894154594111,22.65779216630624,779.7391304347826,2.608695652173913,27.82608695652174,22.707415400378043,1.0
243,47.28926855677639,27.33620048841567,796.6088888888889,5.333333333333334,35.11111111111111,27.397247029199622,1.0
244,79.98412653667913,44.64356189919907,768.875,19.39655172413793,61.206896551724135,44.73413904317932,1.0
245,77.23145357064647,44.40057110314815,795.2888888888889,24.88888888888889,61.33333333333333,44.49978226234979,1.0
246,52.50533690156182,42.24084384678991,792.5265486725664,25.663716814159294,59.29203539823009,42.33455191347,1.0
247,47.9191171031567,39.5936774250056,787.9603524229075,22.02643171806168,59.91189427312775,39.67663913709602,1.0
248,48.43541243232247,31.042702051357427,770.75,8.620689655172415,52.1551724137931,31.10867274644118,1.0
249,50.2556141936371,39.038964176600544,804.4054054054054,17.56756756756757,59.90990990990991,39.12742423193629,1.0
250,68.70089653039182,32.38757477799164,889.7960199004975,8.955223880597014,53.73134328358209,32.460935548493005,1.0
251,61.4893824535096,32.96375146871316,879.4876847290641,12.807881773399016,50.73891625615764,33.04054743029945,1.0
252,79.91627042720965,54.60452388251379,842.5330188679245,9.433962264150944,45.75471698113208,54.73412769765167,1.0
253,70.37173934751517,32.45026066884098,866.743961352657,12.07729468599034,51.690821256038646,32.52296880485545,1.0
254,78.79216879941502,38.64930617649596,841.0798122065728,16.901408450704224,51.64319248826291,38.74078366369047,1.0
255,57.847463486689385,47.56102539226458,1008.0225988700564,30.508474576271187,72.88135593220339,47.696622099895706,1.0
256,51.56412749832371,46.01080582725719,1019.5371428571428,32.0,65.71428571428571,46.13962460986141,1.0
257,75.12825102927279,51.51766070156768,1023.7988505747128,38.50574712643678,73.5632183908046,51.66720299738831,1.0
258,63.34351469455089,45.90476147892267,1021.2171428571428,28.57142857142857,74.28571428571429,46.018647660445005,1.0
